pesquisa_id;ano;unidades_federativas_id;unidade_federativa_nome;ambito;cargos_id;cargo;tipo_id;tipo;turno;data_pesquisa;instituto_id;instituto;voto_tipo;cenario_id;cenario_descricao;candidatos_id;candidato_partido;candidato;ano_default;condicao;percentual;data_referencia;margem_mais;margem_menos;contratante;num_registro;orgao_registro;qtd_entrevistas;partidos_id;partido;cidade
2439;2014;20;"RIO DE JANEIRO";RJ;3;Presidente;2;Estimulada;1;2014-08-02;68;Gerp;"Votos Totais";5976;"Diversos candidatos";361;"Dilma Rousseff (PT)";"Dilma Rousseff";2018-Senador;0;42.00;26.jul-2.ago.2014;2.00;2.00;"O Dia";RJ-00012/2014;TRE;3000;39;PT;
2439;2014;20;"RIO DE JANEIRO";RJ;3;Presidente;2;Estimulada;1;2014-08-02;68;Gerp;"Votos Totais";5976;"Diversos candidatos";176;"Aécio Neves (PSDB)";"Aécio Neves";2014-Presidente;0;18.00;26.jul-2.ago.2014;2.00;2.00;"O Dia";RJ-00012/2014;TRE;3000;33;PSDB;
2439;2014;20;"RIO DE JANEIRO";RJ;3;Presidente;2;Estimulada;1;2014-08-02;68;Gerp;"Votos Totais";5976;"Diversos candidatos";1253;"Pastor Everaldo (PSC)";"Pastor Everaldo";;0;1.00;26.jul-2.ago.2014;2.00;2.00;"O Dia";RJ-00012/2014;TRE;3000;31;PSC;
2439;2014;20;"RIO DE JANEIRO";RJ;3;Presidente;2;Estimulada;1;2014-08-02;68;Gerp;"Votos Totais";5976;"Diversos candidatos";1210;"não sabe / não respondeu (N/A)";"não sabe / não respondeu";;1;14.00;26.jul-2.ago.2014;2.00;2.00;"O Dia";RJ-00012/2014;TRE;3000;1;N/A;
2439;2014;20;"RIO DE JANEIRO";RJ;3;Presidente;2;Estimulada;1;2014-08-02;68;Gerp;"Votos Totais";5976;"Diversos candidatos";427;"Eduardo Campos (PSB)";"Eduardo Campos";;0;8.00;26.jul-2.ago.2014;2.00;2.00;"O Dia";RJ-00012/2014;TRE;3000;30;PSB;
2439;2014;20;"RIO DE JANEIRO";RJ;3;Presidente;2;Estimulada;1;2014-08-02;68;Gerp;"Votos Totais";5976;"Diversos candidatos";214;"branco / nulo / não sabe / não respondeu (N/A)";"branco / nulo / não sabe / não respondeu";;1;15.00;26.jul-2.ago.2014;2.00;2.00;"O Dia";RJ-00012/2014;TRE;3000;1;N/A;
2439;2014;20;"RIO DE JANEIRO";RJ;3;Presidente;3;Rejeição;1;2014-08-02;68;Gerp;"Votos Totais";5977;"Diversos candidatos";1253;"Pastor Everaldo (PSC)";"Pastor Everaldo";;0;4.00;26.jul-2.ago.2014;2.00;2.00;"O Dia";RJ-00012/2014;TRE;3000;31;PSC;
2439;2014;20;"RIO DE JANEIRO";RJ;3;Presidente;3;Rejeição;1;2014-08-02;68;Gerp;"Votos Totais";5977;"Diversos candidatos";361;"Dilma Rousseff (PT)";"Dilma Rousseff";2018-Senador;0;19.00;26.jul-2.ago.2014;2.00;2.00;"O Dia";RJ-00012/2014;TRE;3000;39;PT;
2439;2014;20;"RIO DE JANEIRO";RJ;3;Presidente;3;Rejeição;1;2014-08-02;68;Gerp;"Votos Totais";5977;"Diversos candidatos";427;"Eduardo Campos (PSB)";"Eduardo Campos";;0;8.00;26.jul-2.ago.2014;2.00;2.00;"O Dia";RJ-00012/2014;TRE;3000;30;PSB;
2439;2014;20;"RIO DE JANEIRO";RJ;3;Presidente;3;Rejeição;1;2014-08-02;68;Gerp;"Votos Totais";5977;"Diversos candidatos";176;"Aécio Neves (PSDB)";"Aécio Neves";2014-Presidente;0;15.00;26.jul-2.ago.2014;2.00;2.00;"O Dia";RJ-00012/2014;TRE;3000;33;PSDB;
2442;2014;17;PERNAMBUCO;PE;3;Presidente;2;Estimulada;1;2014-08-03;39;Datafolha;"Votos Totais";5981;"Diversos candidatos";214;"branco / nulo / não sabe / não respondeu (N/A)";"branco / nulo / não sabe / não respondeu";;1;5.00;2-3.ago.2014;3.00;3.00;"TV Globo/Folha de S. Paulo";"PE- 00021/2014";TRE;1185;1;N/A;
2442;2014;17;PERNAMBUCO;PE;3;Presidente;2;Estimulada;1;2014-08-03;39;Datafolha;"Votos Totais";5981;"Diversos candidatos";430;"Eduardo Jorge (PV)";"Eduardo Jorge";;0;1.00;2-3.ago.2014;3.00;3.00;"TV Globo/Folha de S. Paulo";"PE- 00021/2014";TRE;1185;44;PV;
2442;2014;17;PERNAMBUCO;PE;3;Presidente;2;Estimulada;1;2014-08-03;39;Datafolha;"Votos Totais";5981;"Diversos candidatos";1253;"Pastor Everaldo (PSC)";"Pastor Everaldo";;0;1.00;2-3.ago.2014;3.00;3.00;"TV Globo/Folha de S. Paulo";"PE- 00021/2014";TRE;1185;31;PSC;
2442;2014;17;PERNAMBUCO;PE;3;Presidente;2;Estimulada;1;2014-08-03;39;Datafolha;"Votos Totais";5981;"Diversos candidatos";1210;"não sabe / não respondeu (N/A)";"não sabe / não respondeu";;1;6.00;2-3.ago.2014;3.00;3.00;"TV Globo/Folha de S. Paulo";"PE- 00021/2014";TRE;1185;1;N/A;
2442;2014;17;PERNAMBUCO;PE;3;Presidente;2;Estimulada;1;2014-08-03;39;Datafolha;"Votos Totais";5981;"Diversos candidatos";805;"José Maria (PSTU)";"José Maria";;0;1.00;2-3.ago.2014;3.00;3.00;"TV Globo/Folha de S. Paulo";"PE- 00021/2014";TRE;1185;38;PSTU;
2442;2014;17;PERNAMBUCO;PE;3;Presidente;2;Estimulada;1;2014-08-03;39;Datafolha;"Votos Totais";5981;"Diversos candidatos";1076;"Marina (PSB)";Marina;2018-Presidente;0;46.00;2-3.ago.2014;3.00;3.00;"TV Globo/Folha de S. Paulo";"PE- 00021/2014";TRE;1185;30;PSB;
2442;2014;17;PERNAMBUCO;PE;3;Presidente;2;Estimulada;1;2014-08-03;39;Datafolha;"Votos Totais";5981;"Diversos candidatos";176;"Aécio Neves (PSDB)";"Aécio Neves";2014-Presidente;0;2.00;2-3.ago.2014;3.00;3.00;"TV Globo/Folha de S. Paulo";"PE- 00021/2014";TRE;1185;33;PSDB;
2442;2014;17;PERNAMBUCO;PE;3;Presidente;2;Estimulada;1;2014-08-03;39;Datafolha;"Votos Totais";5981;"Diversos candidatos";361;"Dilma Rousseff (PT)";"Dilma Rousseff";2018-Senador;0;37.00;2-3.ago.2014;3.00;3.00;"TV Globo/Folha de S. Paulo";"PE- 00021/2014";TRE;1185;39;PT;
2442;2014;17;PERNAMBUCO;PE;3;Presidente;2;Estimulada;2;2014-08-03;39;Datafolha;"Votos Totais";5982;"Diversos candidatos";361;"Dilma Rousseff (PT)";"Dilma Rousseff";2018-Senador;0;41.00;2-3.ago.2014;3.00;3.00;"TV Globo/Folha de S. Paulo";"PE- 00021/2014";TRE;1185;39;PT;
2442;2014;17;PERNAMBUCO;PE;3;Presidente;2;Estimulada;2;2014-08-03;39;Datafolha;"Votos Totais";5982;"Diversos candidatos";209;"branco / nulo (N/A)";"branco / nulo";;1;4.00;2-3.ago.2014;3.00;3.00;"TV Globo/Folha de S. Paulo";"PE- 00021/2014";TRE;1185;1;N/A;
2442;2014;17;PERNAMBUCO;PE;3;Presidente;2;Estimulada;2;2014-08-03;39;Datafolha;"Votos Totais";5982;"Diversos candidatos";1076;"Marina (PSB)";Marina;2018-Presidente;0;50.00;2-3.ago.2014;3.00;3.00;"TV Globo/Folha de S. Paulo";"PE- 00021/2014";TRE;1185;30;PSB;
2442;2014;17;PERNAMBUCO;PE;3;Presidente;2;Estimulada;2;2014-08-03;39;Datafolha;"Votos Totais";5982;"Diversos candidatos";1210;"não sabe / não respondeu (N/A)";"não sabe / não respondeu";;1;5.00;2-3.ago.2014;3.00;3.00;"TV Globo/Folha de S. Paulo";"PE- 00021/2014";TRE;1185;1;N/A;
2447;2014;25;"SANTA CATARINA";SC;3;Presidente;2;Estimulada;1;2014-08-03;81;"Instituto Mapa";"Votos Totais";5989;"Diversos candidatos";361;"Dilma Rousseff (PT)";"Dilma Rousseff";2018-Senador;0;31.80;30.jul-3.ago.2014;0.00;0.00;;;;0;39;PT;
2447;2014;25;"SANTA CATARINA";SC;3;Presidente;2;Estimulada;1;2014-08-03;81;"Instituto Mapa";"Votos Totais";5989;"Diversos candidatos";1175;"nenhum / não sabe / não respondeu (N/A)";"nenhum / não sabe / não respondeu";;1;9.30;30.jul-3.ago.2014;0.00;0.00;;;;0;1;N/A;
2447;2014;25;"SANTA CATARINA";SC;3;Presidente;2;Estimulada;1;2014-08-03;81;"Instituto Mapa";"Votos Totais";5989;"Diversos candidatos";1101;"Mauro Iasi (PCB)";"Mauro Iasi";;0;0.40;30.jul-3.ago.2014;0.00;0.00;;;;0;7;PCB;
2447;2014;25;"SANTA CATARINA";SC;3;Presidente;2;Estimulada;1;2014-08-03;81;"Instituto Mapa";"Votos Totais";5989;"Diversos candidatos";917;"Levy Fidelix (PRTB)";"Levy Fidelix";;0;0.10;30.jul-3.ago.2014;0.00;0.00;;;;0;29;PRTB;
2447;2014;25;"SANTA CATARINA";SC;3;Presidente;2;Estimulada;1;2014-08-03;81;"Instituto Mapa";"Votos Totais";5989;"Diversos candidatos";932;"Luciana Genro (Psol)";"Luciana Genro";;0;1.50;30.jul-3.ago.2014;0.00;0.00;;;;0;36;Psol;
2447;2014;25;"SANTA CATARINA";SC;3;Presidente;2;Estimulada;1;2014-08-03;81;"Instituto Mapa";"Votos Totais";5989;"Diversos candidatos";1210;"não sabe / não respondeu (N/A)";"não sabe / não respondeu";;1;15.30;30.jul-3.ago.2014;0.00;0.00;;;;0;1;N/A;
2447;2014;25;"SANTA CATARINA";SC;3;Presidente;2;Estimulada;1;2014-08-03;81;"Instituto Mapa";"Votos Totais";5989;"Diversos candidatos";1253;"Pastor Everaldo (PSC)";"Pastor Everaldo";;0;3.60;30.jul-3.ago.2014;0.00;0.00;;;;0;31;PSC;
2447;2014;25;"SANTA CATARINA";SC;3;Presidente;2;Estimulada;1;2014-08-03;81;"Instituto Mapa";"Votos Totais";5989;"Diversos candidatos";1508;"Rui Costa Pimenta (PCO)";"Rui Costa Pimenta";;0;0.70;30.jul-3.ago.2014;0.00;0.00;;;;0;8;PCO;
2447;2014;25;"SANTA CATARINA";SC;3;Presidente;2;Estimulada;1;2014-08-03;81;"Instituto Mapa";"Votos Totais";5989;"Diversos candidatos";176;"Aécio Neves (PSDB)";"Aécio Neves";2014-Presidente;0;28.70;30.jul-3.ago.2014;0.00;0.00;;;;0;33;PSDB;
2447;2014;25;"SANTA CATARINA";SC;3;Presidente;2;Estimulada;1;2014-08-03;81;"Instituto Mapa";"Votos Totais";5989;"Diversos candidatos";805;"José Maria (PSTU)";"José Maria";;0;1.00;30.jul-3.ago.2014;0.00;0.00;;;;0;38;PSTU;
2447;2014;25;"SANTA CATARINA";SC;3;Presidente;2;Estimulada;1;2014-08-03;81;"Instituto Mapa";"Votos Totais";5989;"Diversos candidatos";806;"Eymael (PSDC)";Eymael;;0;0.60;30.jul-3.ago.2014;0.00;0.00;;;;0;34;PSDC;
2447;2014;25;"SANTA CATARINA";SC;3;Presidente;2;Estimulada;1;2014-08-03;81;"Instituto Mapa";"Votos Totais";5989;"Diversos candidatos";427;"Eduardo Campos (PSB)";"Eduardo Campos";;0;6.40;30.jul-3.ago.2014;0.00;0.00;;;;0;30;PSB;
2447;2014;25;"SANTA CATARINA";SC;3;Presidente;2;Estimulada;1;2014-08-03;81;"Instituto Mapa";"Votos Totais";5989;"Diversos candidatos";430;"Eduardo Jorge (PV)";"Eduardo Jorge";;0;0.70;30.jul-3.ago.2014;0.00;0.00;;;;0;44;PV;
2440;2014;8;"DISTRITO FEDERAL";DF;3;Presidente;2;Estimulada;1;2014-08-03;137;Veritá;"Votos Totais";5978;"Diversos candidatos";1243;"Outros (N/A)";Outros;;1;0.50;31.jul-03.ago.2014;2.00;2.00;Veritá;"DF- 00024/2014";TRE;2227;1;N/A;
2440;2014;8;"DISTRITO FEDERAL";DF;3;Presidente;2;Estimulada;1;2014-08-03;137;Veritá;"Votos Totais";5978;"Diversos candidatos";1175;"nenhum / não sabe / não respondeu (N/A)";"nenhum / não sabe / não respondeu";;1;17.30;31.jul-03.ago.2014;2.00;2.00;Veritá;"DF- 00024/2014";TRE;2227;1;N/A;
2440;2014;8;"DISTRITO FEDERAL";DF;3;Presidente;2;Estimulada;1;2014-08-03;137;Veritá;"Votos Totais";5978;"Diversos candidatos";176;"Aécio Neves (PSDB)";"Aécio Neves";2014-Presidente;0;29.90;31.jul-03.ago.2014;2.00;2.00;Veritá;"DF- 00024/2014";TRE;2227;33;PSDB;
2440;2014;8;"DISTRITO FEDERAL";DF;3;Presidente;2;Estimulada;1;2014-08-03;137;Veritá;"Votos Totais";5978;"Diversos candidatos";361;"Dilma Rousseff (PT)";"Dilma Rousseff";2018-Senador;0;23.90;31.jul-03.ago.2014;2.00;2.00;Veritá;"DF- 00024/2014";TRE;2227;39;PT;
2440;2014;8;"DISTRITO FEDERAL";DF;3;Presidente;2;Estimulada;1;2014-08-03;137;Veritá;"Votos Totais";5978;"Diversos candidatos";427;"Eduardo Campos (PSB)";"Eduardo Campos";;0;8.40;31.jul-03.ago.2014;2.00;2.00;Veritá;"DF- 00024/2014";TRE;2227;30;PSB;
2440;2014;8;"DISTRITO FEDERAL";DF;3;Presidente;2;Estimulada;1;2014-08-03;137;Veritá;"Votos Totais";5978;"Diversos candidatos";430;"Eduardo Jorge (PV)";"Eduardo Jorge";;0;0.30;31.jul-03.ago.2014;2.00;2.00;Veritá;"DF- 00024/2014";TRE;2227;44;PV;
2440;2014;8;"DISTRITO FEDERAL";DF;3;Presidente;2;Estimulada;1;2014-08-03;137;Veritá;"Votos Totais";5978;"Diversos candidatos";805;"José Maria (PSTU)";"José Maria";;0;0.30;31.jul-03.ago.2014;2.00;2.00;Veritá;"DF- 00024/2014";TRE;2227;38;PSTU;
2440;2014;8;"DISTRITO FEDERAL";DF;3;Presidente;2;Estimulada;1;2014-08-03;137;Veritá;"Votos Totais";5978;"Diversos candidatos";932;"Luciana Genro (Psol)";"Luciana Genro";;0;0.30;31.jul-03.ago.2014;2.00;2.00;Veritá;"DF- 00024/2014";TRE;2227;36;Psol;
2440;2014;8;"DISTRITO FEDERAL";DF;3;Presidente;2;Estimulada;1;2014-08-03;137;Veritá;"Votos Totais";5978;"Diversos candidatos";1253;"Pastor Everaldo (PSC)";"Pastor Everaldo";;0;2.60;31.jul-03.ago.2014;2.00;2.00;Veritá;"DF- 00024/2014";TRE;2227;31;PSC;
2440;2014;8;"DISTRITO FEDERAL";DF;3;Presidente;2;Estimulada;1;2014-08-03;137;Veritá;"Votos Totais";5978;"Diversos candidatos";1210;"não sabe / não respondeu (N/A)";"não sabe / não respondeu";;1;16.60;31.jul-03.ago.2014;2.00;2.00;Veritá;"DF- 00024/2014";TRE;2227;1;N/A;
2444;2014;18;PIAUÍ;PI;3;Presidente;2;Estimulada;1;2014-08-03;142;"Vox Populi";"Votos Totais";5984;"Diversos candidatos";427;"Eduardo Campos (PSB)";"Eduardo Campos";;0;6.00;1-3.ago.2014;3.10;3.10;"TV Timon";"PI- 00079/2014";TRE;1265;30;PSB;
2444;2014;18;PIAUÍ;PI;3;Presidente;2;Estimulada;1;2014-08-03;142;"Vox Populi";"Votos Totais";5984;"Diversos candidatos";361;"Dilma Rousseff (PT)";"Dilma Rousseff";2018-Senador;0;65.00;1-3.ago.2014;3.10;3.10;"TV Timon";"PI- 00079/2014";TRE;1265;39;PT;
2444;2014;18;PIAUÍ;PI;3;Presidente;2;Estimulada;1;2014-08-03;142;"Vox Populi";"Votos Totais";5984;"Diversos candidatos";176;"Aécio Neves (PSDB)";"Aécio Neves";2014-Presidente;0;10.00;1-3.ago.2014;3.10;3.10;"TV Timon";"PI- 00079/2014";TRE;1265;33;PSDB;
2444;2014;18;PIAUÍ;PI;3;Presidente;2;Estimulada;1;2014-08-03;142;"Vox Populi";"Votos Totais";5984;"Diversos candidatos";1253;"Pastor Everaldo (PSC)";"Pastor Everaldo";;0;1.00;1-3.ago.2014;3.10;3.10;"TV Timon";"PI- 00079/2014";TRE;1265;31;PSC;
2444;2014;18;PIAUÍ;PI;3;Presidente;2;Estimulada;1;2014-08-03;142;"Vox Populi";"Votos Totais";5984;"Diversos candidatos";1210;"não sabe / não respondeu (N/A)";"não sabe / não respondeu";;1;11.00;1-3.ago.2014;3.10;3.10;"TV Timon";"PI- 00079/2014";TRE;1265;1;N/A;
2444;2014;18;PIAUÍ;PI;3;Presidente;2;Estimulada;1;2014-08-03;142;"Vox Populi";"Votos Totais";5984;"Diversos candidatos";1175;"nenhum / não sabe / não respondeu (N/A)";"nenhum / não sabe / não respondeu";;1;6.00;1-3.ago.2014;3.10;3.10;"TV Timon";"PI- 00079/2014";TRE;1265;1;N/A;
2449;2014;12;"MINAS GERAIS";MG;3;Presidente;1;Espontânea;1;2014-08-04;42;Datatempo;"Votos Totais";5995;"Diversos candidatos";1210;"não sabe / não respondeu (N/A)";"não sabe / não respondeu";;1;18.00;31.jul-4.ago.2014;0.00;0.00;;;;0;1;N/A;
2449;2014;12;"MINAS GERAIS";MG;3;Presidente;1;Espontânea;1;2014-08-04;42;Datatempo;"Votos Totais";5995;"Diversos candidatos";176;"Aécio Neves (PSDB)";"Aécio Neves";2014-Presidente;0;26.30;31.jul-4.ago.2014;0.00;0.00;;;;0;33;PSDB;
2449;2014;12;"MINAS GERAIS";MG;3;Presidente;1;Espontânea;1;2014-08-04;42;Datatempo;"Votos Totais";5995;"Diversos candidatos";361;"Dilma Rousseff (PT)";"Dilma Rousseff";2018-Senador;0;28.20;31.jul-4.ago.2014;0.00;0.00;;;;0;39;PT;
2449;2014;12;"MINAS GERAIS";MG;3;Presidente;1;Espontânea;1;2014-08-04;42;Datatempo;"Votos Totais";5995;"Diversos candidatos";212;"branco / nulo / indeciso / nenhum (N/A)";"branco / nulo / indeciso / nenhum";;1;9.50;31.jul-4.ago.2014;0.00;0.00;;;;0;1;N/A;
2449;2014;12;"MINAS GERAIS";MG;3;Presidente;1;Espontânea;1;2014-08-04;42;Datatempo;"Votos Totais";5995;"Diversos candidatos";427;"Eduardo Campos (PSB)";"Eduardo Campos";;0;2.20;31.jul-4.ago.2014;0.00;0.00;;;;0;30;PSB;
2449;2014;12;"MINAS GERAIS";MG;3;Presidente;2;Estimulada;1;2014-08-04;42;Datatempo;"Votos Totais";5996;"Diversos candidatos";1210;"não sabe / não respondeu (N/A)";"não sabe / não respondeu";;1;8.30;31.jul-4.ago.2014;0.00;0.00;;;;0;1;N/A;
2449;2014;12;"MINAS GERAIS";MG;3;Presidente;2;Estimulada;1;2014-08-04;42;Datatempo;"Votos Totais";5996;"Diversos candidatos";1253;"Pastor Everaldo (PSC)";"Pastor Everaldo";;0;0.80;31.jul-4.ago.2014;0.00;0.00;;;;0;31;PSC;
2449;2014;12;"MINAS GERAIS";MG;3;Presidente;2;Estimulada;1;2014-08-04;42;Datatempo;"Votos Totais";5996;"Diversos candidatos";361;"Dilma Rousseff (PT)";"Dilma Rousseff";2018-Senador;0;33.80;31.jul-4.ago.2014;0.00;0.00;;;;0;39;PT;
2449;2014;12;"MINAS GERAIS";MG;3;Presidente;2;Estimulada;1;2014-08-04;42;Datatempo;"Votos Totais";5996;"Diversos candidatos";427;"Eduardo Campos (PSB)";"Eduardo Campos";;0;4.80;31.jul-4.ago.2014;0.00;0.00;;;;0;30;PSB;
2449;2014;12;"MINAS GERAIS";MG;3;Presidente;2;Estimulada;1;2014-08-04;42;Datatempo;"Votos Totais";5996;"Diversos candidatos";1508;"Rui Costa Pimenta (PCO)";"Rui Costa Pimenta";;0;0.60;31.jul-4.ago.2014;0.00;0.00;;;;0;8;PCO;
2449;2014;12;"MINAS GERAIS";MG;3;Presidente;2;Estimulada;1;2014-08-04;42;Datatempo;"Votos Totais";5996;"Diversos candidatos";212;"branco / nulo / indeciso / nenhum (N/A)";"branco / nulo / indeciso / nenhum";;1;8.90;31.jul-4.ago.2014;0.00;0.00;;;;0;1;N/A;
2449;2014;12;"MINAS GERAIS";MG;3;Presidente;2;Estimulada;1;2014-08-04;42;Datatempo;"Votos Totais";5996;"Diversos candidatos";932;"Luciana Genro (Psol)";"Luciana Genro";;0;0.10;31.jul-4.ago.2014;0.00;0.00;;;;0;36;Psol;
2449;2014;12;"MINAS GERAIS";MG;3;Presidente;2;Estimulada;1;2014-08-04;42;Datatempo;"Votos Totais";5996;"Diversos candidatos";1101;"Mauro Iasi (PCB)";"Mauro Iasi";;0;0.10;31.jul-4.ago.2014;0.00;0.00;;;;0;7;PCB;
2449;2014;12;"MINAS GERAIS";MG;3;Presidente;2;Estimulada;1;2014-08-04;42;Datatempo;"Votos Totais";5996;"Diversos candidatos";176;"Aécio Neves (PSDB)";"Aécio Neves";2014-Presidente;0;41.20;31.jul-4.ago.2014;0.00;0.00;;;;0;33;PSDB;
2449;2014;12;"MINAS GERAIS";MG;3;Presidente;2;Estimulada;1;2014-08-04;42;Datatempo;"Votos Totais";5996;"Diversos candidatos";430;"Eduardo Jorge (PV)";"Eduardo Jorge";;0;0.10;31.jul-4.ago.2014;0.00;0.00;;;;0;44;PV;
2449;2014;12;"MINAS GERAIS";MG;3;Presidente;2;Estimulada;1;2014-08-04;42;Datatempo;"Votos Totais";5996;"Diversos candidatos";805;"José Maria (PSTU)";"José Maria";;0;0.10;31.jul-4.ago.2014;0.00;0.00;;;;0;38;PSTU;
2455;2014;1;ACRE;AC;3;Presidente;2;Estimulada;1;2014-08-05;45;"Delta Agência de Pesquisa";"Votos Totais";6007;"Diversos candidatos";427;"Eduardo Campos (PSB)";"Eduardo Campos";;0;10.16;30/JUL-5/AGO/2014;0.00;0.00;;;;0;30;PSB;
2455;2014;1;ACRE;AC;3;Presidente;2;Estimulada;1;2014-08-05;45;"Delta Agência de Pesquisa";"Votos Totais";6007;"Diversos candidatos";176;"Aécio Neves (PSDB)";"Aécio Neves";2014-Presidente;0;20.24;30/JUL-5/AGO/2014;0.00;0.00;;;;0;33;PSDB;
2455;2014;1;ACRE;AC;3;Presidente;2;Estimulada;1;2014-08-05;45;"Delta Agência de Pesquisa";"Votos Totais";6007;"Diversos candidatos";361;"Dilma Rousseff (PT)";"Dilma Rousseff";2018-Senador;0;38.16;30/JUL-5/AGO/2014;0.00;0.00;;;;0;39;PT;
2455;2014;1;ACRE;AC;3;Presidente;1;Espontânea;1;2014-08-05;45;"Delta Agência de Pesquisa";"Votos Totais";6008;"Diversos candidatos";1076;"Marina (PSB)";Marina;2018-Presidente;0;0.00;30/JUL-5/AGO/2014;0.00;0.00;;;;0;30;PSB;
2455;2014;1;ACRE;AC;3;Presidente;1;Espontânea;1;2014-08-05;45;"Delta Agência de Pesquisa";"Votos Totais";6008;"Diversos candidatos";1243;"Outros (N/A)";Outros;;1;0.00;30/JUL-5/AGO/2014;0.00;0.00;;;;0;1;N/A;
2455;2014;1;ACRE;AC;3;Presidente;1;Espontânea;1;2014-08-05;45;"Delta Agência de Pesquisa";"Votos Totais";6008;"Diversos candidatos";176;"Aécio Neves (PSDB)";"Aécio Neves";2014-Presidente;0;9.24;30/JUL-5/AGO/2014;0.00;0.00;;;;0;33;PSDB;
2455;2014;1;ACRE;AC;3;Presidente;1;Espontânea;1;2014-08-05;45;"Delta Agência de Pesquisa";"Votos Totais";6008;"Diversos candidatos";361;"Dilma Rousseff (PT)";"Dilma Rousseff";2018-Senador;0;18.16;30/JUL-5/AGO/2014;0.00;0.00;;;;0;39;PT;
2455;2014;1;ACRE;AC;3;Presidente;1;Espontânea;1;2014-08-05;45;"Delta Agência de Pesquisa";"Votos Totais";6008;"Diversos candidatos";427;"Eduardo Campos (PSB)";"Eduardo Campos";;0;4.24;30/JUL-5/AGO/2014;0.00;0.00;;;;0;30;PSB;
2455;2014;1;ACRE;AC;3;Presidente;1;Espontânea;1;2014-08-05;45;"Delta Agência de Pesquisa";"Votos Totais";6008;"Diversos candidatos";932;"Luciana Genro (Psol)";"Luciana Genro";;0;0.00;30/JUL-5/AGO/2014;0.00;0.00;;;;0;36;Psol;
2455;2014;1;ACRE;AC;3;Presidente;1;Espontânea;1;2014-08-05;45;"Delta Agência de Pesquisa";"Votos Totais";6008;"Diversos candidatos";973;"Lula (PT)";Lula;;0;0.00;30/JUL-5/AGO/2014;0.00;0.00;;;;0;39;PT;
2455;2014;1;ACRE;AC;3;Presidente;1;Espontânea;1;2014-08-05;45;"Delta Agência de Pesquisa";"Votos Totais";6008;"Diversos candidatos";1175;"nenhum / não sabe / não respondeu (N/A)";"nenhum / não sabe / não respondeu";;1;0.00;30/JUL-5/AGO/2014;0.00;0.00;;;;0;1;N/A;
2457;2014;3;AMAZONAS;AM;3;Presidente;2;Estimulada;1;2014-08-05;108;Perspectiva;"Votos Totais";6010;"Diversos candidatos";361;"Dilma Rousseff (PT)";"Dilma Rousseff";2018-Senador;0;49.00;28/JUL-5/AGO/2014;2.20;2.20;"Perspectiva Tecnologia da Informação";"AM 00020/201 4";TRE;1500;39;PT;
2457;2014;3;AMAZONAS;AM;3;Presidente;2;Estimulada;1;2014-08-05;108;Perspectiva;"Votos Totais";6010;"Diversos candidatos";427;"Eduardo Campos (PSB)";"Eduardo Campos";;0;7.50;28/JUL-5/AGO/2014;2.20;2.20;"Perspectiva Tecnologia da Informação";"AM 00020/201 4";TRE;1500;30;PSB;
2457;2014;3;AMAZONAS;AM;3;Presidente;2;Estimulada;1;2014-08-05;108;Perspectiva;"Votos Totais";6010;"Diversos candidatos";176;"Aécio Neves (PSDB)";"Aécio Neves";2014-Presidente;0;12.40;28/JUL-5/AGO/2014;2.20;2.20;"Perspectiva Tecnologia da Informação";"AM 00020/201 4";TRE;1500;33;PSDB;
2466;2014;10;GOIÁS;GO;3;Presidente;3;Rejeição;1;2014-08-07;69;Grupom;"Votos Totais";6036;"Diversos candidatos";1253;"Pastor Everaldo (PSC)";"Pastor Everaldo";;0;20.80;4-7.ago.2014;3.10;3.10;"Diário da Manhã";"GO- 00059/2014";TRE;1011;31;PSC;
2466;2014;10;GOIÁS;GO;3;Presidente;3;Rejeição;1;2014-08-07;69;Grupom;"Votos Totais";6036;"Diversos candidatos";176;"Aécio Neves (PSDB)";"Aécio Neves";2014-Presidente;0;24.80;4-7.ago.2014;3.10;3.10;"Diário da Manhã";"GO- 00059/2014";TRE;1011;33;PSDB;
2466;2014;10;GOIÁS;GO;3;Presidente;3;Rejeição;1;2014-08-07;69;Grupom;"Votos Totais";6036;"Diversos candidatos";1101;"Mauro Iasi (PCB)";"Mauro Iasi";;0;17.60;4-7.ago.2014;3.10;3.10;"Diário da Manhã";"GO- 00059/2014";TRE;1011;7;PCB;
2466;2014;10;GOIÁS;GO;3;Presidente;3;Rejeição;1;2014-08-07;69;Grupom;"Votos Totais";6036;"Diversos candidatos";1388;"Rejeita todos (N/A)";"Rejeita todos";;1;31.70;4-7.ago.2014;3.10;3.10;"Diário da Manhã";"GO- 00059/2014";TRE;1011;1;N/A;
2466;2014;10;GOIÁS;GO;3;Presidente;3;Rejeição;1;2014-08-07;69;Grupom;"Votos Totais";6036;"Diversos candidatos";361;"Dilma Rousseff (PT)";"Dilma Rousseff";2018-Senador;0;46.90;4-7.ago.2014;3.10;3.10;"Diário da Manhã";"GO- 00059/2014";TRE;1011;39;PT;
2466;2014;10;GOIÁS;GO;3;Presidente;2;Estimulada;1;2014-08-07;69;Grupom;"Votos Totais";6037;"Diversos candidatos";430;"Eduardo Jorge (PV)";"Eduardo Jorge";;0;1.30;4-7.ago.2014;3.10;3.10;"Diário da Manhã";"GO- 00059/2014";TRE;1011;44;PV;
